"Dr. D’Agostino performed my lower spine surgery May 2017. 
It was a beautiful success! 
I am forever thankful that Dr. Yanis Bellil referred me to Dr. D’Agostino. Emmy, his PA, and Dr. D’ ROCK! 
Thank you &amp; your Surgery Team!
L.K.M.Mercer",Male
Dr D’Agotino did a spinal fusion on me. I am happy with the results. His staff was very curteous and able to answer all of my questions. I would recommend him.,Male
"January 2010 Dr. D' Agostino saved my life. I had been to several doctors, several emergency rooms with severe headache troubles where I was giving pain meds and sent home. Dr. D' Agostino made the decision to perform an an emergency brain surgery/operation a mere 3 hrs from the first time we met. Brain aneurysm or stroke would have undoubtedly been my future had he not acted immediately and took action.......SAY THIS GUY IS GOOD!!! If a neurosurgeon is what you need in your life Dr. D'Agostino is the best and anybody in a situation calling for his type of service-his expertise and experience put him up at the top of his field! I know this review doesn't make up for not making a single payment to the doctor but if he should ever read this...THANKS BROTHER -GOD BLESS YOU",Male
"My mother had spinal surgery with Dr D’Agostino on March 13,2019 and that is the last time she saw his face. Pre op went well and she was very confident in her decision with choosing him but the post op care has been nothing but a nightmare! The lack of communication with him and is staff is beyond unprofessional! He can care less about his patients after surgery. I would NEVER recommend this place!",Male
D'agostino Is a awesome Dr who knows what he is doing in the surgery room and in the office .D'agostino had installed the new Intellis platform spinal cord stimulator in my neck and lower back in October 2017. D'agostinos office staff and himself is 2nd to none. If you have back problems that need to be addressed than D'agostino is the one to call upon. I would recommend no other. I thank Dr D'agostino his staff for everything and wish them a happy and safe Thanksgiving.Sincerely Jeff Harrington,Male
"I had an appointment to have severe spinal stenosis, that my Gp. doctor said I had,  with Dr. D'Agostino on 9/21. he said that he could not determine my problem with ct scan that I brought him. he suggested that I have a myleogram.  I had a myleogram done on oct. 3rd. waited to hear from him on a follow up visit per his directions.called his office after 2weeks. no appt. no call from dr. it has been one month minus 3 days since my first visit. got release. obivous he has more patients ,then time",Male
"Unless the diagnostic is easy and clear he will not even bother to show interest or treat you. He told me nerve conduction studies were useless. He ordered an MRI, it took his office 4 weeks to process. They were very rude. For three weekes ignored calls inquiring about the results. The day before my follow up his office called to say the MRI did not show anything and he could not offer me help. Another doctor found the problem (disc hernia) after ordering a nerve study. Don't waste your time",Male
Two back surgeries with DrD'Agostino. Best there is in my opinion. ,Male
"It had to take 13 days for him to call me back  from the second time I pleaded with his office to have someone call me and I am not happy with it. He seems to ignore a lot of my concerns and now I am forced to go back to work, because of the lack of communication and I am very disappointed in him and his office. I will not recommend them. I have to beg his office and still no reply back even within 72 hrs no return phone call. HOW SAD! ! They rarely keep their word!",Male
I was referred to him during an emergency situation in the hospital.  He came into pre-op and explained why I should not have the planned surgery.  He gave me and my husband enough information to make a good decision and immediately agreed for him to do a major surgery the following week.  Not every surgery will give the planned results but you can count on Dr. D. to do his best.  His staff is very encouraging and helpful.  ,Male
Excellent ,Male
"Sadly Dr Peter R. D'Alena passed away July 9, 2017 after retiring in Medford, OR in 2001. Unsure who continues to update his office/medical profile without knowing anything about him.",Male
"I've seen Dr. D'Alessandri for several years now. She's great, very down to earth, and intelligent. She doesn't rush you in your appointments and doesn't try to talk over your head. Plus she's very personable.",Female
LOVE her!  She takes the time to listen and genuinely cares for her patients.,Female
"My children have been patients of Dr. D'Alessandri and I couldn't ask for a better doctor. She's very easy to talk to, takes her time with her patients, and is very friendly and knowledgeable. I'm going to be a new patient with her and I'm very excited to get such a wonderful doctor! Very pleased and I definitely recommend her!",Female
Dr. D'Alessandri is great! ,Female
"""Dr. D"" is without a doubt the best Doctor in Florida! I had my kids at a few different ones before finding her and I can't say enough great things about HER as a person, and as a Mother herself, but how she approaches healthcare is extremely rare, responsible and needs to be modeled by ALL Doctors, especially those caring for our children! Thank you Dr. D, don't ever leave!",Female
"Dr. D is everything you’d want/need in a pediatrician! We’ve been seeing her since our oldest was born. He is 8 now and we have two other children, 2 &amp; 3. Dr. D is super caring, knowledgeable and takes the time to make sure you understand everything you need to know. I don’t know if you’ll see this, but THANK YOU DR. D! We love and appreciate you!",Female
She has been our pediatrician since my son was born 19 months ago. We really like her. She is approachable and doesn’t make you feel stupid for asking a lot of questions. I am pleased with her office.,Female
"Dr. D'Alesandro is phenomenal, as is her nurse Cassie. They are warm, sensitive, extremely knowledgeable, and easy to work with. The doctor has even called us to see how our child was doing after treatment. I don't know what we'd do without her!
",Female
Dr D'Alessandro is exactly what I want in a doctor. She takes her time and listens to us.  The way she explains things to my girls is impressive. She knows how to communicate with them no matter their age.  We are very lucky to have her taking care of our girls. ,Female
Cannot say enough good things about Dr. D'Alessandro.  5 stars in all categories. He performed surgery in June 2019.,Male
"Not only a world class surgeon, but really cares for his patients  MGH is lucky to have him ",Male
Fantastic Dr. in the operating room and during recovery,Male
"Fastest ""skin check"" ever. He was in and out in about 3 minutes, asked zero questions and did not ask if I had any questions. I think I will schedule another appointment with a different Doctor and self pay if I have to. I have a sister with a history of melanoma and I have had 3 basal cell lesions removed from my face. I had questions but decided not to ask based on his poor bedside manner.",Male
"I should have been suspicious of this doctor when I could find no reviews about him.  I was referred to Dr. D'Alessandro by my PCP because D'Alessandro had joined my PCP's group in Eugene, and that's the only reason I risked seeing him.  I won't go back.  He was hostile and arrogant, with zero bedside manner.  He overly froze a pre-cancerous spot on my hand that has left a large unsightly scar.  I called my PCP and advised them to stop referring patients to Dr. D'Alessandro. ",Male
"I have seen him for annual screenings for a few years.  Dr. D'Alessandro is always very thorough, professional and pleasant.  He performed minor surgery and provided excellent follow up.  I have recommended him to friends over the years.",Male
"You feel like you're just number, he has no time for questions or concerns, okay for things like blood pressure or cholesterol issues but beyond that find someone else.",Male
I find him to rush you through so fast that he doesn't listen to your questions or concerns. Also doesn't have time for a thourough exam and diagnosis.,Male
"Bad experience. He treated me for Hashimoto's. He does not give you the care you need, he doesn't listen to you. He only cares about himself, about having his internet, fax, phones working and not being late to his board meetings. He forces you to have and appointment just to have refills. He told me that I would be taking my medicine for life and but I haven't taken my medicine since September 1, 2016 and my thyroid is working properly now thanks to my faith, diet and stress management.",Male
Office is easy to find and there is a blood lab and x-ray facilities in the same building so its very convenient when you need a few extra tests run.  I personally like the fact that he doesn't sugar coat things and talks to you like a real person.,Male
No bedside manner . Doesn't care about his patients . Won't refill prescriptions until they go in for a visit. Rude staff . ,Male
"Dr.D has hands of gold! He saved my life, 2 caroited arterie surgeries. He is the best in his feild.",Male
Yes very thorough evaluation and looking to find and or  correct the problem.,Male
Just saw him once but i like him very professional very informative answers all your questions all your concerns I think I'm going to like him a great deal,Male
"Dr. D'Alessandro is an outstanding surgeon, he is compassionate, gentle and cares a great deal for his patients comfort and concerns.  Very professional.",Male
Dr. D'Alessandro is a very thorough and caring physician. He is the only Dr. that I have seen that gives you a complete examination. I have many specialists that write in their reports that they have checked all of your body systems when in reality they have checked none. Wonderful Dr.,Male
"After waiting weeks to be seen in the office, the doctor was dismissive, rude, and extremely unprofessional .
Aggressive in tone and did not take a minute to sit and talk about test results. Very disappointing. Would not recommend him to my worst enemy. ",Male
"I was a patient of Dr D’Alessio’s at PMP and have the greatest respect for her as a doctor and a person. She was thorough and caring and compassionate with a true understanding of fibromyalgia and pain, which is so incredibly difficult to find. She is a great doctor.",Female
"Dr D'Alessio has been nothing but amazing so far, helping me so much more than words can describe. She has great compassion and kindness and really tries to get to the bottom of your issues and figure out the best ways to help. I have a not so straightforward case and have been to many rheumatologists and specialists who just tell me to take a bunch of pills and don't spend the time to explain how immunocomprimising they may be or how sick they can make you, and she is helping me combat these side effects and get to the bottom of things. I can always tell her how I feel and what I don't like about my treatments and she will listen and be there for me when I am at my lowest points.",Female
"Dr. D'alessio is the most caring doctor with holly hands . He is absolutely wonderful skilled doctor with tremendous care for the patients,  beautiful personality , calm and confident.  I recommend him to everyone in need,  personally I believe  he is the best . His team is also GREAT !
Thank you Dr. D'alessio and your amazing team for everything you did , only  a week after surgery I feel much better. Thank you ! Gabriela",Male
Wow,Male
He is a highly skilled surgeon. He’s  very kind and compassionate. I HIGHLY recommend him and his office. A++++++++  Best of the best!!,Male
"The day when the Gastrointestinal doctor called and told Dr. D'Alessio about me, he said, ""don't delay"".

He is most caring, most compassionate, respectful, a people person, easy to communicate with and an excellent doctor....a true professional.",Male
"Dr. D'Alessio is a highly skilled stomach surgeon. He removed a tumor from my stomach at Bethesda West Hospital in August 2019.  He explained the procedure prior to operating on me. I asked the Lord to Bless Dr. D'Alessio's hands before he operated on me. He was a God send, he performed a highly successful surgery! His skill and medical intelligence allowed very little pain during recovery. Again, I am a praying man, and I believe God sent me to a highly competent and skilled surgeon in Dr. Matthew D'Alessio! I award him with 5 stars!",Male
"This man carried out a procedure on me at Bethesda West Hospital. When I returned with heavy internal bleeding 2 weeks later, he told me it was hemorrhoids and sent me home. 12 hours later I returned with a head injury, due to loss of blood and a fall, and he finally had to fix his error. I needed a blood transfusion also. he was not even man enough to come and see me in the hospital afterwards, and I was finally discharged by a nurse. A spineless excuse of a man.",Male
"If you are looking for a dedicated and a skilled surgeon, Dr D’Alessio is the doctor you want. I had stomach surgery on 1-18-18 to remove my stomach because of stomach cancer. I had a previous stomach surgery in 1969, so Dr D’Alisso had to deal with a lot scar tissue and adhesions which made the surgery more complicated. He was able to remove the tumor and save some of my stomach. I was out of the hospital in 7 days. Dr D’Alessio always took the time to explain the surgery and my questions.",Male
Dr operated on a relative of mine. He was way over his head. Would give negative 5 stars,Male
"Dr. D'Alessio is a life savior. I had a hemorrhoid removed and the procedure was about 15- 20mins. 
It was absolutely painless and surprisingly quick. 
Recovery from this type of procedure does take some time and it is painful, but the experience
was as good as it gets. 
Very happy and would definitely recommend anyone to go see the doc!",Male
"Dr. D'Alessio is the absolute BEST. I had surgery in 2010 and he and his staff were top notch. They are all extremely professional, compassionate and trustworthy. Dr. D'Alessio had to do a complicated liver and gall bladder surgery and he did a great job.  I highly recommend him!",Male
"Dr. D'Alessio operated on my 74 year old father for pancreatic cancer. His bedside manner was unparalleled. We were very worried, and had unending questions about the procedure. He made sure that we understood everything. He called us back when he wasn’t available, and made us feel comfortable and assured. I’m happy to report the surgery was a resounding success. I would recommend Dr.  D’Alessio to anyone.",Male
Dr. D'Alessio performed surgery on my 87 year old Mother.  I was very nervous and quite frankly skeptical about the entire procedure.  He took the time to reassure me that this was the correct route to go.  He did the procedure two weeks and one day ago.  We went today for a follow up visit.  Very excited to say that she is healing well and moving in the direction for a totally recovery.  This Doctor truly cares about his patients and is evident in his work!  Thank you Dr. D'Alessio!,Male
"The nicest most compassionate doctor I have ever met in my life!!! Treats you like a human and not a number. Talks to you from the heart and takes the time to make you comfortable and makes sure you understand everything.
His entire staff is just as sweet!!
",Male
"Dr. D is one of the most empathetic, knowledgeable, and attentive Physicians I have ever met, in my 80 years of receiving their assistance and guidance, concerning my health!  She is, to me, and Angel in a Dr's smock, I can not recommend her too highly!  Her attention and medications have given me a new life, truly!",Female
Absolutely amazing Doctor. She really thinks about her patients. She is thorough in her care of you.  I absolutely adore her.,Female
"I visited Dr. D'Alessio with a serious breathing problem that had been misdiagnosed previously by several other physicians.  This issue was preventing me from leaving my house because of my sensitivity to many triggers.  Dr. D'Alessio diagnosed my breathing problem, and recommended I use an over-the-counter medication, and referred me for breathing exercise therapy.  My condition immediately improved.  I now breathe normally and have not had any episodes for months.  I highly recommend Dr. D'Alessio for anyone with breathing problems.",Female
"If you have questions, she takes time to make sure they are all answered in a way you can understand. She is so kind and compassionate, and really knows her stuff. I would trust her with any member of my family; and coming from a nurse that says a lot! Thanks for the amazing care you have given to me, my patients and the community.",Female
"She has successfully diagnosed a disease that had been unrecognized by other pulmonologists for FIFTEEN YEARS!!! Additionally, she actually LISTENS, and responds conversationally. She is understanding and compassionate. ",Female
My experience in Dr. D'Alessio's office was nothing short of exceptional. I was greeted by a very friendly staff and Dr. D'Alessio spent extra time answering all of my questions. I never felt rushed like I have at other offices.  I would highly recommend this practice.,Female
"This office is unreasonable.  I had to miss, not cancel, an appointment due an IBS attack. The office was notified at 8:00am for a 1:00pm appointment that I was too ill to make the appointment. Both the doctor and Barbara charged me $100 for canceling the appointment which I did not do.  Sometimes it's unreasonable to expect a sick person who is being treated by a physician for IBS to be denied empathy and understanding.  I will NEVER go to this doctor and neither should you. Barbara is smug.",Female
"Dr D'alessio is compassionate,thorough, intelligent &amp; explains things so that I can understand them. She works with my other doctors, that is very important to me .  The issue I have is trying to speak to a real person, or get a return call or portal message . The voicemail message is  offensive-it seems like they dont want to help""- Example: ""Leaving more than one message will prolong call back"".  should be omitted . If they dont call me back,  I have to leave additional messages/portal msg.",Female
"Dr Santa D'Alessio is very compassionate, professional, &amp; knowledgeable. The problem is that this office does not answer the phone or return phone calls. Ive called and messaged them several times over the past few weeks &amp; never gotten a response. I am an elderly patient and having issues breathing, I needed to talk to the doctor to see if I could come in sooner than my scheduled visit. They've built a fortress around the office. Dr Santa D'Alessio should have a more patient centered office.",Female
"Today was my first visit. Dr. D’Alessio spent over an hour with me, asking great questions and really listening to me. I have never had a good a first impression of a physician. ",Female
"Thank you for saving my life !! No words can describe how fantastic this doctor is. Best of the best,  personable, caring, very knowledgeable, wonderful , talented ,  always willing to go above and beyond , how blessed I was to find her !! ",Female
"What an amazing doctor and person 
Personable, Brilliant, Compassionate 
Saved my life. Went above and  beyond in every way ! Thank God for Dr D ",Female
"She is very personable, listens to what you say and very polite. She likes to get to the cause with your symptoms. Instead of just throwing meds at it like some of the doctors do and without taking time to listen to you.
There are only 5 stars on here but I would give her 10..",Female
"Developed a chronic cough and nightly wheezing, after a couple of visits DR D was able to correct what my local Doctor was unable to resolve after 2 years. R",Female
Dr D and her staff are great friendly and courteous they have a great concern for pt health ,Female
"In a high conflict divorce situation, he denied me my parental rights to be a part of the decision making process for my daughter's treatment.",Male
"Worst rude and have no knowledge of medicine. He comes in hurry, talk rude and prescribe wrong medicine.",Male
"Worst doctor, very rude, prescribe wrong and health hazard medicine. No respect no ethics and a ??",Male
Easy to communicate with about problem.,Male
Second time I needed to have surgery and I chose Dr. D. Very nice and appears to be a great surgeon. ,Male
I met w/ Dr. D’Almeida after being told I needed my gallbladder removed. Postsurgery I was having the same issues &amp; he said he may not have needed to remove it. I got the bill &amp; began making payments. The office called me saying my payments weren't enough. I tried to explain I had several bills &amp; was doing the best I could but they kept harassing me. I took out a loan to make the payment but today I received my money in the mail. Worst place ever. They make you feel like less than a person! ,Male
"Never felt more comfortable.  
Explains throughly.  And answers questions without hesitation and does not hold back.   Tells it like it is!  
Talks to you like a friend. ",Male
"Best ER physician I have ever had the opportunity to work with and to help me in my time of need. She takes the time to talk to you and answer all of your questions. I went in for a swollen arm and right away she assessed the situation and ordered tests. Dr. D’Alo then went over those test results to reassure to me that I did not have a DVT in my arm. I also have had the privilege to work with her. I am an EMT and St. Clair hospital is were I frequented while doing clinical time for my certification. It’s not everyday that you run into an ER physician that remembers you let alone what they had treated/seen you for. She asked how I was and at that time I realized that she is a one of a kind doctor and person. Like I said before one of the best ER physicians around and just an overall great person. 

Thank you Dr. D’Alo 

Sincerely,

Shelby Adams",Female
"My experience with Dr. D’Alo was absolutely terrific.   Though a tough morning, I was relieved instantly through her a depth of knowledge and care and concern. Very grateful. Thank you, Tracy",Female
" Saw Dr. D'Alo in the emergency room of St. Clair Hospital  while I was in distress. I thought she was absolutely terrific. She has a great bedside manner,  quickly assess the situation and couldn't have been more helpful in  presenting complicated information, and assisting me in making decisions.   Couldn't have been more pleased with her knowledge, skill  and bedside manner. ",Female
She is a snake and not to be trusted. Would not advise any other patients to experience her. She deserves karma,Female
"Dr. D'Alton is incredibly kind, compassionate and thorough. I felt like there were a lot of eyes on me at her practice. I had a very challenging pregnancy due to past traumas and my anxiety was astronomical. She was supportive, accommodating and patient with me, and I was not an easy patient.  I am so grateful to her.",Female
"My PCP referred me to Dr. D'Alton for care during my first pregnancy.  I found the practice to be robotic and impersonal.  I felt like the doctors and staff were treating a uterus and not a person.  Dr. D'Alton, *my* doctor, entered the room at the end of my first appointment for less than 2 minutes and did not say more than 10 words.  None of the medical staff acknowledged that this was an exciting and nervous time and they did not keep me informed of my own care.",Female
"This man doesn't listen to his patients, more interested in drug cost. Then actually listening to what my actual problem is. ",Male
"Well I had hernia surgery and had complications when they tried to put in my catheter. This practice was called in to assist as I was on the operating table at the time. I was to be visited before ,y realest as well as get the catheter out. It took 10 calls over 5 days before they would take it out six days after the surgery. When I finally got the catheter out they noted that a follow up appoint,met for the issue found in the surgery was not set up despite me asking for that was well in each of my calls.D? Armato was assigned to me and I have yet to meet him. I can tell you his nurse appeared to care less and apologized for the poor treatment of the practice though she was the one I was speaking to mostly. I asked to speak t the manager. Spoke to her on Tuesday and have been chasing her since. It is now Saturday. When I looked on line there are many complaints about this office in scheduling and follow up so not sure if it is the Doctor or the admin support that is deficient.",Male
Dr D'Amato continues to provide excellent care for my complicated situation.  I am glad he has been my opthalmologist for a long time.,Male
Friendly receptionist &amp; staff,Male
Excellent doctor knows his stuff.,Male
"I have been seeing Dr. D'Amato since a child. He is respectful, attentive, and a knowledgeable professional.",Male
Very interested in my concerns:. Listened well and very knowledgeable on possible actions to be taken. Good person to have available to patients in ER.,Male
Dr. D’Amato has been my doctor for over 15 years.  Always makes me feel comfortable and well taken care of,Female
"I have been going to Dr D'Amato for over 12 years!  She is an amazing person, doctor and friend! She is always a pleasure to see!  She delivered both of my boys, and I couldn't ask for more love from a doctor!  You are in great hands with her!  She always takes your time and answers all of your questions!",Female
"The only thing I would change is being able to schedule appointments online. Overall Dr. D'Amato and her staff are very friendly and welcoming. I have never felt uncomfortable and she explains everything easily and doesn't treat you like you are stupid, no matter how dumb the question. I definitely recommend her.",Female
"Dr. D?Amato is personable and takes time to answer all my questions and concerns. I have never felt she is rushing me through, even during a visit where she had to squeeze me in to address a problem. I am confident I am in good hands with her. Dr. D?Amato?s nurse/medical assistant displayed concern and was very helpful when I had minor complications after surgery. She is always ready with a smile. The office staff is pleasant and they try to accommodate my schedule when making appointments. ",Female
Judgmental. Does not listen to the patient or family. Very brief exam. ,Male
Very professional excellent bed side manners. Explained everything very well and he reads the Xray him self so there is no waiting.,Male
Obviously not one to take appointments seriously. Cancels then rescheduled then rescheduled again all on telemed. Apparently the corona has her crazed. In office not in office. Procedures on Monday only for those 60 and under. More money on them than Medicare patients. Do not get it ! What happened to the Hippocratic Oath? Talk about privileged. Too bad her attitude needs adjustment as she is an excellent doctor when you get to see her and you are lucky enough to have her do a procedure on you.,Female
"Love Dr. D’Amato! I’ve been her patient for years. She has always listened and worked with me to find the best possible non-invasive procedures to ensure that I am as pain-free as I can be:). She is compassionate, patient  and extremely knowledgeable when it comes to the issues with my spine. I have complete trust in both her and the entire University Spine Center team.",Female
Dr D’Amato was thorough and helped me figure out my chronic lower back pain issues. Office staff was great.,Female
Her bedside manner leaves room for great improvement. She could not have been more disinterested in my back pain even though I was referred to her by another doctor. Very aloof. Never examined me  just sat at her computer and looked at me like I was a non entity.,Female
"Dr.Damato did both of my lumbar injections with no guarntee I'd have relief....6 months later and I STILL feel great. She was the second PM doc that I had seen and she was the right decision from the moment I walked into her office. No wait, front desk in her Wayne office couldnt be more helpful. highly recommend this doctor and this practice.",Female
The wait time was excellent!  Dr. D'Amato was very attentive and thorough.  ,Female
"He refused treatment for me when I visited the Emergency room. As a result, I suffered a serious case of cellulitus which could have been avoided had he treated me.",Male
Good riddance.................has to be the worst medical doctor in the world!!!!!!!,Male
"The Bonita Beach office fax # was not accepting the required medical referral.  The staff failed to provide us with their alternate fax #, resulting in the patient being sent away, in pain, for another week.  Patient, a medical worker on her feet all day, suffered daily.  Ofc mgr, Shannon took no responsibility stating a reschedule/2nd co-pay was appropriate.  Do the PMC physicians realize how their offices are being run?  Patient care/satisfaction are not the priority.",Male
"Very thorough, explains everything he is doing.  Office staff is also
very good.
",Male
Wonderful human being. Very knowledgeable and compassionate,Male
"This doctor and like most of you thought he was the sweetest and most understanding person I had ever met but there is a dark side to him, like Jekyll &amp; Hyde. I witnessed with my own eyes and ears and is the reason I left it immediately and then he turned even nastier. I would NOT recommend this doctor to anybody. The secretary did not know what she doing and then was rude on top of all that. Forget about it. His office is in the basement of his house and is a complete dump.",Male
"Dr. D'Amato is the most caring doctor I have ever encountered. He is very smart, competent, and loving to his patients. Besides being a hottie, he can dress very well for work. I love his style!! I remember him telling me that everything would be ok, it just takes time. I definitely will refer him to any of my friends and family that may ever need him. Finally, he got me through my problems successfully and I don't know how to thank him.",Male
"I could not even get an appointment with this doctor. Whoever answered, whether it be staff or the doctor himself was incredibly rude. It got the impression that they don't even want patients. I have Magnacare insurance and explained why I needed the appointment and the man sighed with annoyance and told me to make an appointment with Christ Hospital. VERY RUDE and not helpful AT ALL. You would think someone who needs to see a psychiatrist would get better treatment or more direction. ",Male
"Dr. D'Amato has been both knowledgeable and supportive over the past 9 years of our Dr./Patient relationship. She has some understanding of other forms of medicine beyond Osteopathy, and is willing to develop unique treatment plans that work for individuals with multiple challenges. I have heard her praises sung by many. I trust her because she knows her science, and likes her work.",Female
"I have had several experiences of not getting appointments scheduled easily or in a timely manner. I waited 3 months to get in with a sore throat last February. I called with back pain this past winter and while I received messages, nothing ever worked out with getting me in to be seen.
Most recently I had pink eye. I called this past Wednesday and explained my daughter has pink eye and that both of my eyes felt irritated. The nurse argued with me. I never received a call back to be seen.",Female
"As a fomer patient  (only because I no longer reside in the area) I would highly recommend Dr.D'Ambola.Not to take away anything from any  practitioner or staff she was a breath of fresh air compassionate she had a listening ear and attentive I hope this report review help consider yourself blessed to have her Carolyn dayejamison
",Female
"I have seen Dr. D'Ambra for many years and she is the most thorough Dermatologist and the most caring doctor I have ever met.  She photographs and documents every little thing and when I go back a year later, she reviews all the past areas.  She has found skin cancer on me and always addresses it quickly.  I have sent everyone I know to her.",Female
"Went to Dr D'Ambra multiple times and ended with a misdiagnosis. Eventually found out it was cancer (from a different doctor) and one of my radiation oncologist asked my symptoms and I told them. They said it was a classic symptom for what cancer I had. Somehow after 3 visits, she completely missed this and had me coming back again and again.  Very upsetting to say the least, and instead of only radiation, I had to have chemo too since it was not caught early.",Female
"Dr. “D” and his staff are professional and supportive in caring for me. 
They listen and include my input into treating my spinal chronic pain.",Male
One of the finest physicians I have ever met. I recommend him without reservation. He will not give up on his patients.,Male
"Dr. D’Ambrosia takes time with you, and listens to you. After many months of seeking the unresolved cause of my ongoing acute knee pain, Dr.D’Ambrosia immediately identified the cause of my knee pain. He’s now treating me to lessen/eradicate my knee pain. SO grateful to have Dr. D’Ambrosia as my doctor.",Male
Thorough and personal explanation of my condition. Used terms that I could understand and supported with a visual model.,Male
"Dr. D’Ambrosia has been treating me for orthopedic issues for about 5 years. He is an amazing doctor. He has all of the qualities which make him a great physician: compassion, deep knowledge, great skill and he is a fine listener. To top it all off he is a wonderful person. I always enjoy seeing Dr. D’Ambrosia.",Male
"I have been treated by Dr. D’Ambrosia for years because of neck and back pain. He is a good listener and very knowledgeable, besides being a very empathic  and kind man.",Male
"Dr D is awesome
He is very good at what he does. He is also very personable.",Male
My visit was efficient and freindly.  The doctor was conservative in his tratment plan.,Male
Went very well,Male
Always positive and upbeat. He has a great sense of humor. Always makes you feel welcomed. Listens to your issues and helps you. He's the best!,Male
"This dr was compassionate,respectful, understanding and most importantly he listened   At over 60 years old I've been to a few doctors. He was awesome!",Male
"Dr. D is a life saver. I have a rare nerve syndrome, CRPS,  that went undiagnosed until I saw him. For two months I was being told that all I had was is a high ankle sprain, that I should be walking on it. No one could understand why it was so painful that I couldn’t have a bed sheet on it, let alone walk on it. The first time I saw Dr. D he said he knew what was wrong with me. Not only did he save me whole life from falling apart,  he also gave me the best advise I ever received, “Go home and educate yourself”. He gives so much of his time and always adds you to the schedule so he can help with the pain. Not only is he knowledgable and caring but he is conservative in his treatment. I’m lucky I got to see him. I’m lucky his staff works as hard and is as kind as him. This is a wonderful practice and, in my opinion, the best doctor.",Male
"I had been unable to sleep comfortably for many months, due to hip and back pain - no position was comfortable.  An examination and MRI showed bursitis and a bulging disc. Two short visits later, I have no back or hip pain, even after hiking 20+ miles in a day several times, and moving a room full of furniture! Dr D. and his staff have great ""bedside manners"".  They make you feel comfortable and at ease.  Their office was well outfitted with many COVID protections.  Best of all, besides being a really nice guy, Dr. D is incredibly good at what he does - I feel like I've got a new lease on life thanks to him!",Male
Explains things simply so I can understand. Does all that he can to keep me from surgery. I feel well taken care of.,Male
I was a difficult patient - I didn’t purposefully give a hard time - but he stuck it out with me and ultimately found a solution. Thanks Dr D’Ambrosia!!,Male
My first visit vis video!  Different but worked out okay!,Male
Had virtual visit  as a follow up from a back injection.  Dr. Was concerned and made suggestions to improve my condition .,Male
"Dr. D'Ambrosia is respectful, thoughtful, and knows what he is doing. He is very patient.  I would highly recommend him",Male
Doctor D has my entire history in his head. He knows me very well and knows my needs. He is an amazing doctor.,Male
"We were impressed with Doctor D'Ambrosia when we saw him the first time.  He was sympathetic, caring and focused on the issue of my wife’s pain.  He was quick to identify my wife’s issues and determine a plan to follow to improve her pain situation.  We left pleased to be seeing him and we had hope for some quick improvement.
Our problems were not with the Doctor but getting back to see him.  My wife has been in terrible pain for some time.  She had a procedure that was recommended by Dr D. to help relieve the pain.  She did get some relief, but unfortunately the relief didn’t last very long.
I called the doctor’s office to see if I could get her into see someone quickly to see where we are to go next.  I had to leave a message because everyone was busy.  I left a message that my wife was in extreme pain and probably was going to need surgery.  On the answering machine the Medical Assistant said that she listened to voice mails on Tuesday and Thursday and would get back.  I left the me",Male
"I wish I could give him 10 stars. His bedside manner was amazing, he was very personable and happy to answer all questions. Very friendly and professional even though he was very busy. I will recommend him to all my family and friends.",Male
The Doctor was extremely efficient.  She did the examination and answered my concerns.  Went over a few things for clarification and that was the end.,Female
"Dr. D'Ambrosia was professional, knowledgeable and solved my problem easily and provided the essential treatment and put my mind to rest about my symptoms.  Excellent visit.  Thank you!",Female
She is an excellent Dermatologist.  Extremely knowledgeable and pleasant.  I trust her completely.,Female
Very fun and professional. Made me feel comfortable and was simple quick and got on with my day. Loved her and her assistant. ,Female
"Excellent and very detailed. Dr D’Ambrosia was cordial and focused- very knowledgeable, explained everything in understandable term and addressed my concerns. A wonderful asset to Kaiser!",Female
I thought she was very thorough and very professional.,Female
Dr. D'Ambrosia was wonderful! Came thru the door with a smile. Listened and understood exactly what I was saying. Explained in detail what would be done. I felt 110% confident of the choice of Dr. I had made.,Female
"Uh... twice told my wife ""I'm not concerned about that mole"" in reference to moles/skin lesions my wife had concerns about.  Both turned out to be either pre-cancerous, or cancerous.  She seemed to be more worried that my wife would have a scar.  Really?  Scar or cancer.  Hmm... difficult choice.",Female
Kaiser is very blessed to have Dr. D'Ambrosia as their dermatologist! She treated my skin issues in a way that has changed my life for the better. Answers all my questions via email in a timely matter and I never feel rushed.,Female
She was terrific....immediately diagnosed both of my issues and put them to rest and my mind at ease. Took 5 min+/-.,Female
Dr D'Ambrosia is very knowledgeable and takes the time to truly listen and explain everything so you understand. You leave feeling like she truly cares. ,Female
My partner goes to Dr. D'ambrosia and he has always been an advocate for her and constantly assists her to navigate the complicated medical system to get proper treatment for a rare nervous condition. He diagnosed this when other MDs passed her off and wouldn't listen. He fights for her and champions her care. He cares for his patients and sees them as individuals.,Male
The doctor is the most unprofessional person. He did a consult for the insurance company and would not even return my phone call.  He is a hack for the insurance company and all he wants to do is deny claims without evaluating the entire medical chart.,Male
It's been many years since Dr. D'Ambrosia  treated me. I have not since found an orthopedic surgeon I trust or respect more than him! I would recommend him to anyone suffering from knee/hip problems!  100% without a doubt!,Male
"Dr. D'Ambrosia has great bedside manner. She is very warm, kind, and patient. Not once did I feel rushed or like my questions were silly. I have scheduled the rest of my appointments with her! ",Female
Dr. D'Ambrosia was great. She listened to all my concerns and was very helpful. It was like talking to a friend. ,Female
